gene_id	gene_name
ENSG00000074657	ZNF532
ENSG00000074695	LMAN1
ENSG00000074696	HACD3
ENSG00000074755	ZZEF1
ENSG00000074800	ENO1
ENSG00000074842	MYDGF
ENSG00000074855	ANO8
ENSG00000074935	TUBE1
ENSG00000074964	ARHGEF10L
ENSG00000075089	ACTR6
ENSG00000075131	TIPIN
ENSG00000075142	SRI
ENSG00000075151	EIF4G3
ENSG00000075188	NUP37
ENSG00000075218	GTSE1
ENSG00000075223	SEMA3C
ENSG00000075234	TTC38
ENSG00000075239	ACAT1
ENSG00000075240	GRAMD4
ENSG00000075275	CELSR1
ENSG00000075292	ZNF638
ENSG00000075303	SLC25A40
ENSG00000075336	TIMM21
ENSG00000075391	RASAL2
ENSG00000075399	VPS9D1
ENSG00000075407	ZNF37A
ENSG00000075413	MARK3
ENSG00000075415	SLC25A3
ENSG00000075420	FNDC3B
ENSG00000075426	FOSL2
ENSG00000075461	CACNG4
ENSG00000075539	FRYL
ENSG00000075568	TMEM131
ENSG00000075624	ACTB
ENSG00000075643	MOCOS
ENSG00000075651	PLD1
ENSG00000075702	WDR62
ENSG00000075711	DLG1
ENSG00000075785	RAB7A
ENSG00000075790	BCAP29
ENSG00000075826	SEC31B
ENSG00000075856	SART3
ENSG00000075884	ARHGAP15
ENSG00000075914	EXOSC7
ENSG00000075945	KIFAP3
ENSG00000075975	MKRN2
ENSG00000076003	MCM6
ENSG00000076043	REXO2
ENSG00000076053	RBM7
ENSG00000076067	RBMS2
ENSG00000076108	BAZ2A
ENSG00000076201	PTPN23
ENSG00000076242	MLH1
ENSG00000076248	UNG
ENSG00000076258	FMO4
ENSG00000076321	KLHL20
ENSG00000076351	SLC46A1
ENSG00000076356	PLXNA2
ENSG00000076382	SPAG5
ENSG00000076513	ANKRD13A
ENSG00000076554	TPD52
ENSG00000076555	ACACB
ENSG00000076604	TRAF4
ENSG00000076641	PAG1
ENSG00000076650	GPATCH1
ENSG00000076685	NT5C2
ENSG00000076706	MCAM
ENSG00000076716	GPC4
ENSG00000076770	MBNL3
ENSG00000076826	CAMSAP3
ENSG00000076924	XAB2
ENSG00000076928	ARHGEF1
ENSG00000076944	STXBP2
ENSG00000076984	MAP2K7
ENSG00000077044	DGKD
ENSG00000077097	TOP2B
ENSG00000077147	TM9SF3
ENSG00000077150	NFKB2
ENSG00000077152	UBE2T
ENSG00000077157	PPP1R12B
ENSG00000077232	DNAJC10
ENSG00000077235	GTF3C1
ENSG00000077238	IL4R
ENSG00000077254	USP33
ENSG00000077312	SNRPA
ENSG00000077348	EXOSC5
ENSG00000077380	DYNC1I2
ENSG00000077454	LRCH4
ENSG00000077458	FAM76B
ENSG00000077463	SIRT6
ENSG00000077514	POLD3
ENSG00000077522	ACTN2
ENSG00000077549	CAPZB
ENSG00000077585	GPR137B
ENSG00000077616	NAALAD2
ENSG00000077684	JADE1
ENSG00000077713	SLC25A43
ENSG00000077721	UBE2A
ENSG00000077782	FGFR1
ENSG00000078018	MAP2
ENSG00000078043	PIAS2
ENSG00000078061	ARAF
ENSG00000078070	MCCC1
ENSG00000078114	NEBL
ENSG00000078124	ACER3
ENSG00000078140	UBE2K
ENSG00000078142	PIK3C3
ENSG00000078177	N4BP2
ENSG00000078246	TULP3
ENSG00000078269	SYNJ2
ENSG00000078304	PPP2R5C
ENSG00000078319	PMS2P1
ENSG00000078369	GNB1
ENSG00000078401	EDN1
ENSG00000078403	MLLT10
ENSG00000078487	ZCWPW1
ENSG00000078596	ITM2A
ENSG00000078618	NRDC
ENSG00000078668	VDAC3
ENSG00000078674	PCM1
ENSG00000078687	TNRC6C
ENSG00000078699	CBFA2T2
ENSG00000078747	ITCH
ENSG00000078804	TP53INP2
ENSG00000078808	SDF4
ENSG00000078900	TP73
ENSG00000078902	TOLLIP
ENSG00000078967	UBE2D4
ENSG00000079134	THOC1
ENSG00000079156	OSBPL6
ENSG00000079246	XRCC5
ENSG00000079277	MKNK1
ENSG00000079313	REXO1
ENSG00000079332	SAR1A
ENSG00000079335	CDC14A
ENSG00000079337	RAPGEF3
ENSG00000079387	SENP1
ENSG00000079432	CIC
ENSG00000079459	FDFT1
ENSG00000079462	PAFAH1B3
ENSG00000079482	OPHN1
ENSG00000079616	KIF22
ENSG00000079691	CARMIL1
ENSG00000079739	PGM1
ENSG00000079785	DDX1
ENSG00000079805	DNM2
ENSG00000079819	EPB41L2
ENSG00000079841	RIMS1
ENSG00000079950	STX7
ENSG00000079974	RABL2B
ENSG00000079999	KEAP1
ENSG00000080189	SLC35C2
ENSG00000080200	CRYBG3
ENSG00000080298	RFX3
ENSG00000080345	RIF1
ENSG00000080371	RAB21
ENSG00000080503	SMARCA2
ENSG00000080546	SESN1
ENSG00000080561	MID2
ENSG00000080603	SRCAP
ENSG00000080608	PUM3
ENSG00000080802	CNOT4
ENSG00000080815	PSEN1
ENSG00000080819	CPOX
ENSG00000080822	CLDND1
ENSG00000080823	MOK
ENSG00000080824	HSP90AA1
ENSG00000080839	RBL1
ENSG00000080845	DLGAP4
ENSG00000080854	IGSF9B
ENSG00000080986	NDC80
ENSG00000081014	AP4E1
ENSG00000081019	RSBN1
ENSG00000081026	MAGI3
ENSG00000081059	TCF7
ENSG00000081087	OSTM1
ENSG00000081138	CDH7
ENSG00000081154	PCNP
ENSG00000081177	EXD2
ENSG00000081181	ARG2
ENSG00000081307	UBA5
ENSG00000081320	STK17B
ENSG00000081377	CDC14B
ENSG00000081386	ZNF510
ENSG00000081665	ZNF506
ENSG00000081692	JMJD4
ENSG00000081721	DUSP12
ENSG00000081760	AACS
ENSG00000081791	DELE1
ENSG00000081803	CADPS2
ENSG00000081870	HSPB11
ENSG00000081913	PHLPP1
ENSG00000081923	ATP8B1
ENSG00000082014	SMARCD3
ENSG00000082068	WDR70
ENSG00000082146	STRADB
ENSG00000082153	BZW1
ENSG00000082175	PGR
ENSG00000082212	ME2
ENSG00000082213	C5orf22
ENSG00000082258	CCNT2
ENSG00000082269	FAM135A
ENSG00000082397	EPB41L3
ENSG00000082438	COBLL1
ENSG00000082458	DLG3
ENSG00000082482	KCNK2
ENSG00000082497	SERTAD4
ENSG00000082512	TRAF5
ENSG00000082515	MRPL22
ENSG00000082516	GEMIN5
ENSG00000082641	NFE2L1
ENSG00000082701	GSK3B
ENSG00000082781	ITGB5
ENSG00000082805	ERC1
ENSG00000082898	XPO1
ENSG00000082996	RNF13
ENSG00000083093	PALB2
ENSG00000083097	DOP1A
ENSG00000083099	LYRM2
ENSG00000083123	BCKDHB
ENSG00000083168	KAT6A
ENSG00000083223	TUT7
ENSG00000083290	ULK2
ENSG00000083307	GRHL2
ENSG00000083312	TNPO1
ENSG00000083444	PLOD1
ENSG00000083457	ITGAE
ENSG00000083520	DIS3
ENSG00000083535	PIBF1
ENSG00000083544	TDRD3
ENSG00000083635	NUFIP1
ENSG00000083642	PDS5B
ENSG00000083720	OXCT1
ENSG00000083750	RRAGB
ENSG00000083799	CYLD
ENSG00000083807	SLC27A5
ENSG00000083812	ZNF324
ENSG00000083814	ZNF671
ENSG00000083817	ZNF416
ENSG00000083828	ZNF586
ENSG00000083838	ZNF446
ENSG00000083844	ZNF264
ENSG00000083845	RPS5
ENSG00000083857	FAT1
ENSG00000083896	YTHDC1
ENSG00000083937	CHMP2B
ENSG00000084070	SMAP2
ENSG00000084072	PPIE
ENSG00000084073	ZMPSTE24
ENSG00000084090	STARD7
ENSG00000084092	NOA1
ENSG00000084093	REST
ENSG00000084112	SSH1
ENSG00000084234	APLP2
ENSG00000084444	FAM234B
ENSG00000084463	WBP11
ENSG00000084623	EIF3I
ENSG00000084652	TXLNA
ENSG00000084676	NCOA1
ENSG00000084693	AGBL5
ENSG00000084710	EFR3B
ENSG00000084731	KIF3C
ENSG00000084733	RAB10
ENSG00000084754	HADHA
ENSG00000084764	MAPRE3
ENSG00000084774	CAD
ENSG00000085063	CD59
ENSG00000085117	CD82
ENSG00000085185	BCORL1
ENSG00000085224	ATRX
ENSG00000085231	AK6
ENSG00000085274	MYNN
ENSG00000085276	MECOM
ENSG00000085365	SCAMP1
ENSG00000085377	PREP
ENSG00000085382	HACE1
ENSG00000085415	SEH1L
ENSG00000085433	WDR47
ENSG00000085449	WDFY1
ENSG00000085465	OVGP1
ENSG00000085491	SLC25A24
ENSG00000085511	MAP3K4
ENSG00000085552	IGSF9
ENSG00000085644	ZNF213
ENSG00000085719	CPNE3
ENSG00000085721	RRN3
ENSG00000085733	CTTN
ENSG00000085760	MTIF2
ENSG00000085788	DDHD2
ENSG00000085831	TTC39A
ENSG00000085832	EPS15
ENSG00000085840	ORC1
ENSG00000085871	MGST2
ENSG00000085872	CHERP
ENSG00000085978	ATG16L1
ENSG00000085982	USP40
ENSG00000085998	POMGNT1
ENSG00000085999	RAD54L
ENSG00000086015	MAST2
ENSG00000086061	DNAJA1
ENSG00000086062	B4GALT1
ENSG00000086065	CHMP5
ENSG00000086102	NFX1
ENSG00000086189	DIMT1
ENSG00000086200	IPO11
ENSG00000086232	EIF2AK1
ENSG00000086300	SNX10
ENSG00000086475	SEPHS1
ENSG00000086504	MRPL28
ENSG00000086544	ITPKC
ENSG00000086548	CEACAM6
ENSG00000086570	FAT2
ENSG00000086589	RBM22
ENSG00000086598	TMED2
ENSG00000086619	ERO1B
ENSG00000086666	ZFAND6
ENSG00000086712	TXLNG
ENSG00000086758	HUWE1
ENSG00000086827	ZW10
ENSG00000086848	ALG9
ENSG00000087008	ACOX3
ENSG00000087053	MTMR2
ENSG00000087074	PPP1R15A
ENSG00000087077	TRIP6
ENSG00000087086	FTL
ENSG00000087087	SRRT
ENSG00000087088	BAX
ENSG00000087095	NLK
ENSG00000087111	PIGS
ENSG00000087152	ATXN7L3
ENSG00000087157	PGS1
ENSG00000087191	PSMC5
ENSG00000087206	UIMC1
ENSG00000087253	LPCAT2
ENSG00000087263	OGFOD1
ENSG00000087266	SH3BP2
ENSG00000087269	NOP14
ENSG00000087274	ADD1
ENSG00000087299	L2HGDH
ENSG00000087301	TXNDC16
ENSG00000087302	RTRAF
ENSG00000087338	GMCL1
ENSG00000087365	SF3B2
ENSG00000087448	KLHL42
ENSG00000087460	GNAS
ENSG00000087470	DNM1L
ENSG00000087495	PHACTR3
ENSG00000087502	ERGIC2
ENSG00000087510	TFAP2C
ENSG00000087586	AURKA
ENSG00000087842	PIR
ENSG00000087884	AAMDC
ENSG00000087903	RFX2
ENSG00000087995	METTL2A
ENSG00000088002	SULT2B1
ENSG00000088035	ALG6
ENSG00000088038	CNOT3
ENSG00000088179	PTPN4
ENSG00000088205	DDX18
ENSG00000088247	KHSRP
ENSG00000088256	GNA11
ENSG00000088280	ASAP3
ENSG00000088298	EDEM2
ENSG00000088305	DNMT3B
ENSG00000088325	TPX2
ENSG00000088356	PDRG1
ENSG00000088367	EPB41L1
ENSG00000088387	DOCK9
ENSG00000088448	ANKRD10
ENSG00000088451	TGDS
ENSG00000088538	DOCK3
ENSG00000088543	C3orf18
ENSG00000088682	COQ9
ENSG00000088726	TMEM40
ENSG00000088727	KIF9
ENSG00000088766	CRLS1
ENSG00000088808	PPP1R13B
ENSG00000088812	ATRN
ENSG00000088832	FKBP1A
ENSG00000088833	NSFL1C
ENSG00000088836	SLC4A11
ENSG00000088854	C20orf194
ENSG00000088876	ZNF343
ENSG00000088881	EBF4
ENSG00000088888	MAVS
ENSG00000088899	LZTS3
ENSG00000088930	XRN2
ENSG00000088970	KIZ
ENSG00000088986	DYNLL1
ENSG00000089006	SNX5
ENSG00000089009	RPL6
ENSG00000089022	MAPKAPK5
ENSG00000089048	ESF1
ENSG00000089050	RBBP9
ENSG00000089053	ANAPC5
ENSG00000089057	SLC23A2
ENSG00000089060	SLC8B1
ENSG00000089063	TMEM230
ENSG00000089091	DZANK1
ENSG00000089094	KDM2B
ENSG00000089123	TASP1
ENSG00000089127	OAS1
ENSG00000089154	GCN1
ENSG00000089157	RPLP0
ENSG00000089159	PXN
ENSG00000089163	SIRT4
ENSG00000089177	KIF16B
ENSG00000089195	TRMT6
ENSG00000089220	PEBP1
ENSG00000089234	BRAP
ENSG00000089248	ERP29
ENSG00000089280	FUS
ENSG00000089289	IGBP1
ENSG00000089327	FXYD5
ENSG00000089335	ZNF302
ENSG00000089351	GRAMD1A
ENSG00000089356	FXYD3
ENSG00000089486	CDIP1
ENSG00000089597	GANAB
ENSG00000089639	GMIP
ENSG00000089682	RBM41
ENSG00000089685	BIRC5
ENSG00000089693	MLF2
ENSG00000089723	OTUB2
ENSG00000089737	DDX24
ENSG00000089775	ZBTB25
ENSG00000089818	NECAP1
ENSG00000089820	ARHGAP4
ENSG00000089876	DHX32
ENSG00000089902	RCOR1
ENSG00000089916	GPATCH2L
ENSG00000090006	LTBP4
ENSG00000090013	BLVRB
ENSG00000090020	SLC9A1
ENSG00000090054	SPTLC1
ENSG00000090060	PAPOLA
ENSG00000090061	CCNK
ENSG00000090097	PCBP4
ENSG00000090238	YPEL3
ENSG00000090263	MRPS33
ENSG00000090266	NDUFB2
ENSG00000090273	NUDC
ENSG00000090316	MAEA
ENSG00000090372	STRN4
ENSG00000090432	MUL1
ENSG00000090447	TFAP4
ENSG00000090470	PDCD7
ENSG00000090487	SPG21
ENSG00000090520	DNAJB11
ENSG00000090565	RAB11FIP3
ENSG00000090581	GNPTG
ENSG00000090612	ZNF268
ENSG00000090615	GOLGA3
ENSG00000090621	PABPC4
ENSG00000090661	CERS4
ENSG00000090674	MCOLN1
ENSG00000090686	USP48
ENSG00000090776	EFNB1
ENSG00000090857	PDPR
ENSG00000090861	AARS1
ENSG00000090863	GLG1
ENSG00000090889	KIF4A
ENSG00000090905	TNRC6A
ENSG00000090924	PLEKHG2
ENSG00000090971	NAT14
ENSG00000090975	PITPNM2
ENSG00000090989	EXOC1
ENSG00000091009	RBM27
ENSG00000091039	OSBPL8
ENSG00000091073	DTX2
ENSG00000091127	PUS7
ENSG00000091136	LAMB1
ENSG00000091140	DLD
ENSG00000091157	WDR7
ENSG00000091164	TXNL1
ENSG00000091262	ABCC6
ENSG00000091317	CMTM6
ENSG00000091409	ITGA6
ENSG00000091436	MAP3K20
ENSG00000091483	FH
ENSG00000091490	SEL1L3
ENSG00000091527	CDV3
ENSG00000091542	ALKBH5
ENSG00000091640	SPAG7
ENSG00000091651	ORC6
ENSG00000091656	ZFHX4
ENSG00000091732	ZC3HC1
ENSG00000091831	ESR1
ENSG00000091844	RGS17
ENSG00000091947	TMEM101
ENSG00000091986	CCDC80
ENSG00000092010	PSME1
ENSG00000092020	PPP2R3C
ENSG00000092036	HAUS4
ENSG00000092068	SLC7A8
ENSG00000092094	OSGEP
ENSG00000092096	SLC22A17
ENSG00000092108	SCFD1
ENSG00000092140	G2E3
ENSG00000092148	HECTD1
ENSG00000092199	HNRNPC
ENSG00000092201	SUPT16H
ENSG00000092203	TOX4
ENSG00000092208	GEMIN2
ENSG00000092295	TGM1
ENSG00000092330	TINF2
ENSG00000092421	SEMA6A
ENSG00000092439	TRPM7
ENSG00000092445	TYRO3
ENSG00000092470	WDR76
ENSG00000092531	SNAP23
ENSG00000092621	PHGDH
ENSG00000092758	COL9A3
ENSG00000092820	EZR
ENSG00000092841	MYL6
ENSG00000092847	AGO1
ENSG00000092853	CLSPN
ENSG00000092871	RFFL
ENSG00000092929	UNC13D
ENSG00000092931	MFSD11
ENSG00000092964	DPYSL2
ENSG00000092969	TGFB2
ENSG00000092978	GPATCH2
ENSG00000093000	NUP50
ENSG00000093009	CDC45
ENSG00000093010	COMT
ENSG00000093144	ECHDC1
ENSG00000093167	LRRFIP2
ENSG00000093183	SEC22C
ENSG00000093217	XYLB
ENSG00000094631	HDAC6
ENSG00000094804	CDC6
ENSG00000094841	UPRT
ENSG00000094880	CDC23
ENSG00000094914	AAAS
ENSG00000094916	CBX5
ENSG00000094975	SUCO
ENSG00000095002	MSH2
ENSG00000095015	MAP3K1
ENSG00000095059	DHPS
ENSG00000095066	HOOK2
ENSG00000095139	ARCN1
ENSG00000095203	EPB41L4B
ENSG00000095209	TMEM38B
ENSG00000095261	PSMD5
ENSG00000095319	NUP188
ENSG00000095321	CRAT
ENSG00000095380	NANS
ENSG00000095383	TBC1D2
ENSG00000095397	WHRN
ENSG00000095485	CWF19L1
ENSG00000095539	SEMA4G
ENSG00000095564	BTAF1
ENSG00000095574	IKZF5
ENSG00000095585	BLNK
ENSG00000095637	SORBS1
ENSG00000095739	BAMBI
ENSG00000095787	WAC
ENSG00000095794	CREM
ENSG00000095906	NUBP2
ENSG00000095951	HIVEP1
ENSG00000096006	CRISP3
ENSG00000096060	FKBP5
ENSG00000096063	SRPK1
ENSG00000096070	BRPF3
ENSG00000096080	MRPS18A
ENSG00000096092	TMEM14A
ENSG00000096093	EFHC1
ENSG00000096384	HSP90AB1
ENSG00000096401	CDC5L
ENSG00000096433	ITPR3
ENSG00000096654	ZNF184
ENSG00000096696	DSP
ENSG00000096717	SIRT1
ENSG00000096746	HNRNPH3
ENSG00000096872	IFT74
ENSG00000096968	JAK2
ENSG00000097007	ABL1
ENSG00000097021	ACOT7
ENSG00000097033	SH3GLB1
ENSG00000097046	CDC7
ENSG00000097096	SYDE2
ENSG00000099194	SCD
ENSG00000099203	TMED1
ENSG00000099204	ABLIM1
ENSG00000099219	ERMP1
ENSG00000099246	RAB18
ENSG00000099250	NRP1
ENSG00000099251	HSD17B7P2
ENSG00000099260	PALMD
ENSG00000099282	TSPAN15
ENSG00000099284	MACROH2A2
ENSG00000099290	WASHC2A
ENSG00000099308	MAST3
ENSG00000099326	MZF1
ENSG00000099330	OCEL1
ENSG00000099331	MYO9B
ENSG00000099337	KCNK6
ENSG00000099341	PSMD8
ENSG00000099364	FBXL19
ENSG00000099377	HSD3B7
ENSG00000099381	SETD1A
ENSG00000099385	BCL7C
ENSG00000099622	CIRBP
ENSG00000099624	ATP5F1D
ENSG00000099783	HNRNPM
ENSG00000099785	MARCHF2
ENSG00000099795	NDUFB7
ENSG00000099797	TECR
ENSG00000099800	TIMM13
ENSG00000099804	CDC34
ENSG00000099810	MTAP
ENSG00000099812	MISP
ENSG00000099814	CEP170B
ENSG00000099817	POLR2E
ENSG00000099821	POLRMT
ENSG00000099822	HCN2
ENSG00000099849	RASSF7
ENSG00000099860	GADD45B
ENSG00000099875	MKNK2
ENSG00000099889	ARVCF
ENSG00000099899	TRMT2A
ENSG00000099901	RANBP1
ENSG00000099910	KLHL22
ENSG00000099917	MED15
ENSG00000099940	SNAP29
ENSG00000099942	CRKL
ENSG00000099949	LZTR1
ENSG00000099953	MMP11
ENSG00000099954	CECR2
ENSG00000099956	SMARCB1
ENSG00000099968	BCL2L13
ENSG00000099974	DDTL
ENSG00000099984	GSTT2
ENSG00000099991	CABIN1
ENSG00000099992	TBC1D10A
ENSG00000099994	SUSD2
ENSG00000099995	SF3A1
ENSG00000099999	RNF215
ENSG00000100003	SEC14L2
ENSG00000100014	SPECC1L
ENSG00000100023	PPIL2
ENSG00000100028	SNRPD3
ENSG00000100029	PES1
ENSG00000100030	MAPK1
ENSG00000100033	PRODH
ENSG00000100034	PPM1F
ENSG00000100036	SLC35E4
ENSG00000100056	ESS2
ENSG00000100058	CRYBB2P1
ENSG00000100065	CARD10
ENSG00000100075	SLC25A1
ENSG00000100077	GRK3
ENSG00000100083	GGA1
ENSG00000100084	HIRA
ENSG00000100097	LGALS1
ENSG00000100099	HPS4
ENSG00000100100	PIK3IP1
ENSG00000100104	SRRD
ENSG00000100105	PATZ1
ENSG00000100106	TRIOBP
ENSG00000100109	TFIP11
ENSG00000100116	GCAT
ENSG00000100124	ANKRD54
ENSG00000100129	EIF3L
ENSG00000100138	SNU13
ENSG00000100139	MICALL1
ENSG00000100142	POLR2F
ENSG00000100147	CCDC134
ENSG00000100150	DEPDC5
ENSG00000100151	PICK1
ENSG00000100154	TTC28
ENSG00000100162	CENPM
ENSG00000100167	SEPTIN3
ENSG00000100181	TPTEP1
ENSG00000100196	KDELR3
ENSG00000100201	DDX17
ENSG00000100207	TCF20
ENSG00000100209	HSCB
ENSG00000100211	CBY1
ENSG00000100216	TOMM22
ENSG00000100219	XBP1
ENSG00000100220	RTCB
ENSG00000100221	JOSD1
ENSG00000100225	FBXO7
ENSG00000100226	GTPBP1
ENSG00000100227	POLDIP3
ENSG00000100239	PPP6R2
ENSG00000100241	SBF1
ENSG00000100242	SUN2
ENSG00000100243	CYB5R3
ENSG00000100246	DNAL4
ENSG00000100258	LMF2
ENSG00000100263	RHBDD3
ENSG00000100266	PACSIN2
ENSG00000100271	TTLL1
ENSG00000100280	AP1B1
ENSG00000100281	HMGXB4
ENSG00000100284	TOM1
ENSG00000100292	HMOX1
ENSG00000100294	MCAT
ENSG00000100296	THOC5
ENSG00000100297	MCM5
ENSG00000100299	ARSA
ENSG00000100300	TSPO
ENSG00000100304	TTLL12
ENSG00000100307	CBX7
ENSG00000100311	PDGFB
ENSG00000100316	RPL3
ENSG00000100319	ZMAT5
ENSG00000100320	RBFOX2
ENSG00000100321	SYNGR1
ENSG00000100324	TAB1
ENSG00000100325	ASCC2
ENSG00000100330	MTMR3
ENSG00000100335	MIEF1
ENSG00000100344	PNPLA3
ENSG00000100345	MYH9
ENSG00000100347	SAMM50
ENSG00000100348	TXN2
ENSG00000100350	FOXRED2
ENSG00000100353	EIF3D
ENSG00000100354	TNRC6B
ENSG00000100359	SGSM3
ENSG00000100360	IFT27
ENSG00000100364	KIAA0930
ENSG00000100372	SLC25A17
ENSG00000100376	FAM118A
ENSG00000100380	ST13
ENSG00000100387	RBX1
ENSG00000100393	EP300
ENSG00000100395	L3MBTL2
ENSG00000100401	RANGAP1
ENSG00000100403	ZC3H7B
ENSG00000100410	PHF5A
ENSG00000100412	ACO2
ENSG00000100413	POLR3H
ENSG00000100416	TRMU
ENSG00000100417	PMM1
ENSG00000100418	DESI1
ENSG00000100422	CERK
ENSG00000100425	BRD1
ENSG00000100426	ZBED4
ENSG00000100429	HDAC10
ENSG00000100439	ABHD4
ENSG00000100441	KHNYN
ENSG00000100442	FKBP3
ENSG00000100445	SDR39U1
ENSG00000100461	RBM23
ENSG00000100462	PRMT5
ENSG00000100478	AP4S1
ENSG00000100479	POLE2
ENSG00000100483	VCPKMT
ENSG00000100485	SOS2
ENSG00000100503	NIN
ENSG00000100504	PYGL
ENSG00000100505	TRIM9
ENSG00000100519	PSMC6
ENSG00000100522	GNPNAT1
ENSG00000100523	DDHD1
ENSG00000100526	CDKN3
ENSG00000100528	CNIH1
ENSG00000100532	CGRRF1
ENSG00000100554	ATP6V1D
ENSG00000100558	PLEK2
ENSG00000100564	PIGH
ENSG00000100567	PSMA3
ENSG00000100568	VTI1B
ENSG00000100575	TIMM9
ENSG00000100577	GSTZ1
ENSG00000100578	KIAA0586
ENSG00000100580	TMED8
ENSG00000100583	SAMD15
ENSG00000100591	AHSA1
ENSG00000100592	DAAM1
ENSG00000100596	SPTLC2
ENSG00000100600	LGMN
ENSG00000100601	ALKBH1
ENSG00000100603	SNW1
ENSG00000100605	ITPK1
ENSG00000100612	DHRS7
ENSG00000100614	PPM1A
ENSG00000100625	SIX4
ENSG00000100629	CEP128
ENSG00000100632	ERH
ENSG00000100644	HIF1A
ENSG00000100647	SUSD6
ENSG00000100650	SRSF5
ENSG00000100664	EIF5
ENSG00000100697	DICER1
ENSG00000100711	ZFYVE21
ENSG00000100714	MTHFD1
ENSG00000100722	ZC3H14
ENSG00000100726	TELO2
ENSG00000100731	PCNX1
ENSG00000100744	GSKIP
ENSG00000100749	VRK1
ENSG00000100764	PSMC1
ENSG00000100784	RPS6KA5
ENSG00000100796	PPP4R3A
ENSG00000100802	C14orf93
ENSG00000100804	PSMB5
ENSG00000100811	YY1
ENSG00000100813	ACIN1
ENSG00000100814	CCNB1IP1
ENSG00000100815	TRIP11
ENSG00000100823	APEX1
ENSG00000100836	PABPN1
ENSG00000100842	EFS
ENSG00000100852	ARHGAP5
ENSG00000100865	CINP
ENSG00000100883	SRP54
ENSG00000100888	CHD8
ENSG00000100889	PCK2
ENSG00000100890	PRORP
ENSG00000100897	DCAF11
ENSG00000100902	PSMA6
ENSG00000100906	NFKBIA
ENSG00000100908	EMC9
ENSG00000100911	PSME2
ENSG00000100916	BRMS1L
ENSG00000100926	TM9SF1
ENSG00000100934	SEC23A
ENSG00000100938	GMPR2
ENSG00000100941	PNN
ENSG00000100949	RABGGTA
ENSG00000100968	NFATC4
ENSG00000100982	PCIF1
ENSG00000100983	GSS
ENSG00000100991	TRPC4AP
ENSG00000100994	PYGB
ENSG00000100997	ABHD12
ENSG00000101000	PROCR
ENSG00000101003	GINS1
ENSG00000101004	NINL
ENSG00000101019	UQCC1
ENSG00000101040	ZMYND8
ENSG00000101052	IFT52
ENSG00000101057	MYBL2
ENSG00000101079	NDRG3
ENSG00000101084	RAB5IF
ENSG00000101096	NFATC2
ENSG00000101098	RIMS4
ENSG00000101104	PABPC1L
ENSG00000101109	STK4
ENSG00000101126	ADNP
ENSG00000101132	PFDN4
ENSG00000101138	CSTF1
ENSG00000101146	RAE1
ENSG00000101150	TPD52L2
ENSG00000101152	DNAJC5
ENSG00000101158	NELFCD
ENSG00000101160	CTSZ
ENSG00000101161	PRPF6
ENSG00000101166	PRELID3B
ENSG00000101181	MTG2
ENSG00000101182	PSMA7
ENSG00000101189	MRGBP
ENSG00000101190	TCFL5
ENSG00000101191	DIDO1
ENSG00000101193	GID8
ENSG00000101199	ARFGAP1
ENSG00000101210	EEF1A2
ENSG00000101213	PTK6
ENSG00000101216	GMEB2
ENSG00000101220	C20orf27
ENSG00000101224	CDC25B
ENSG00000101236	RNF24
ENSG00000101246	ARFRP1
ENSG00000101247	NDUFAF5
ENSG00000101255	TRIB3
ENSG00000101266	CSNK2A1
ENSG00000101276	SLC52A3
ENSG00000101290	CDS2
ENSG00000101294	HM13
ENSG00000101298	SNPH
ENSG00000101310	SEC23B
ENSG00000101311	FERMT1
ENSG00000101333	PLCB4
ENSG00000101335	MYL9
ENSG00000101337	TM9SF4
ENSG00000101343	CRNKL1
ENSG00000101346	POFUT1
ENSG00000101347	SAMHD1
ENSG00000101350	KIF3B
ENSG00000101361	NOP56
ENSG00000101363	MANBAL
ENSG00000101365	IDH3B
ENSG00000101367	MAPRE1
ENSG00000101384	JAG1
ENSG00000101391	CDK5RAP1
ENSG00000101400	SNTA1
ENSG00000101407	TTI1
ENSG00000101412	E2F1
ENSG00000101413	RPRD1B
ENSG00000101417	PXMP4
ENSG00000101421	CHMP4B
ENSG00000101439	CST3
ENSG00000101442	ACTR5
ENSG00000101444	AHCY
ENSG00000101447	FAM83D
ENSG00000101452	DHX35
ENSG00000101457	DNTTIP1
ENSG00000101464	PIGU
ENSG00000101473	ACOT8
ENSG00000101474	APMAP
ENSG00000101493	ZNF516
ENSG00000101544	ADNP2
ENSG00000101546	RBFA
ENSG00000101557	USP14
ENSG00000101558	VAPA
ENSG00000101574	METTL4
ENSG00000101596	SMCHD1
ENSG00000101608	MYL12A
ENSG00000101624	CEP76
ENSG00000101639	CEP192
ENSG00000101654	RNMT
ENSG00000101665	SMAD7
ENSG00000101745	ANKRD12
ENSG00000101751	POLI
ENSG00000101752	MIB1
ENSG00000101773	RBBP8
ENSG00000101782	RIOK3
ENSG00000101811	CSTF2
ENSG00000101843	PSMD10
ENSG00000101844	ATG4A
ENSG00000101846	STS
ENSG00000101849	TBL1X
ENSG00000101856	PGRMC1
ENSG00000101868	POLA1
ENSG00000101871	MID1
ENSG00000101882	NKAP
ENSG00000101888	NXT2
ENSG00000101901	ALG13
ENSG00000101911	PRPS2
ENSG00000101928	MOSPD1
ENSG00000101935	AMMECR1
ENSG00000101940	WDR13
ENSG00000101945	SUV39H1
ENSG00000101966	XIAP
